state1,state2,interval,type,drainage1,disturbance1,cover_type1,soil1,age1,drainage2,disturbance2,cover_type2,soil2,age2,precip,mean_temp,max_temp,min_temp,id,longitude,latitude
0,0,11,Absent,30,NA,R,2A,120,30,NA,NA,2A,NA,987.0,1.1600000000000001,6.935,-4.609999999999999,7501001002,-76.363273,48.269821
0,0,7,Absent,NA,NA,R,NA,NA,NA,NA,R,NA,50,769.5,-1.7149999999999999,4.23,-7.66,7200902202,-77.903364,50.380378
0,0,17,Absent,NA,NA,R,NA,50,40,NA,R,1A,70,882.5,-0.705,5.005,-6.425000000000001,7200902202,-77.903364,50.380378
0,0,7,Absent,NA,NA,R,NA,NA,NA,NA,R,NA,30,770.5,-1.7349999999999999,4.205,-7.675000000000001,7200902201,-77.899821,50.383443
0,0,17,Absent,NA,NA,R,NA,30,10,NA,NA,R1A,NA,883.5,-0.725,4.985,-6.4399999999999995,7200902201,-77.899821,50.383443
0,0,11,Absent,30,NA,R,1A,5090,30,EL,R,8A,70,1183.0,1.6099999999999999,6.5600000000000005,-3.34,9209502301,-68.113011,48.21854
0,0,11,Absent,30,NA,R,1A,5090,30,CHP,R,1AY,70,1183.0,1.605,6.555,-3.3449999999999998,9209502302,-68.10932,48.221712
0,0,7,Absent,NA,NA,R,NA,10,NA,NA,R,NA,10,1020.0,1.3900000000000001,7.09,-4.305,7303500401,-75.34892,47.683244
0,0,17,Absent,NA,NA,R,NA,10,50,NA,R,7E,30,1012.5,0.515,6.62,-5.585,7303500401,-75.34892,47.683244
0,0,9,Absent,50,NA,R,7E,30,60,NA,R,7E,50,1130.0,2.285,8.015,-3.44,7303500401,-75.34892,47.683244
0,0,7,Absent,NA,NA,R,NA,10,NA,NA,R,NA,10,1020.5,1.395,7.095,-4.305,7303500402,-75.345699,47.679959
0,0,17,Absent,NA,NA,R,NA,10,40,NA,R,M1A,50,1012.5,0.52,6.62,-5.585,7303500402,-75.345699,47.679959
0,0,9,Absent,40,NA,R,M1A,50,40,NA,R,1AY,50,1130.0,2.29,8.015,-3.44,7303500402,-75.345699,47.679959
0,0,5,Absent,30,NA,M,1AM,10,20,NA,M,1AM,10,1332.5,2.01,7.26,-3.23,9909900301,-71.132679,47.251358
0,0,5,Absent,20,NA,M,1AM,10,20,NA,M,1AY,10,1206.0,1.23,6.285,-3.815,9909900301,-71.132679,47.251358
0,0,8,Absent,NA,NA,M,NA,NA,NA,NA,M,NA,50,1182.0,2.315,8.145,-3.51,7601501102,-74.169985,46.19758
0,0,13,Absent,NA,NA,M,NA,50,40,NA,M,1AY,JIN,1096.5,2.635,8.465,-3.195,7601501102,-74.169985,46.19758
0,1,10,Colonization,40,NA,M,1AY,JIN,31,NA,M,1AY,JIN,1153.0,2.53,8.37,-3.3049999999999997,7601501102,-74.169985,46.19758
0,0,5,Absent,20,NA,M,1A,10,20,NA,M,1A,30,1383.5,0.81,5.970000000000001,-4.355,9909903901,-71.108901,47.362241
0,0,5,Absent,20,NA,M,1A,30,30,NA,R,1AY,30,1246.0,-0.019999999999999997,5.015000000000001,-5.050000000000001,9909903901,-71.108901,47.362241
0,0,8,Absent,50,NA,F,4GA,50,40,NA,F,4GA,50,734.0,2.13,8.3,-4.045,9701101001,-79.232967,47.967446
0,0,7,Absent,NA,NA,NA,NA,50,NA,NA,F,NA,50,1025.5,1.37,7.1850000000000005,-4.445,7209904902,-77.844296,47.201958
0,0,14,Absent,NA,NA,F,NA,50,30,NA,F,1AY,JIN,1031.0,1.885,7.59,-3.815,7209904902,-77.844296,47.201958
0,0,10,Absent,30,NA,F,1AY,JIN,30,NA,M,1AY,30,979.5,1.99,7.765000000000001,-3.785,7209904902,-77.844296,47.201958
0,0,13,Absent,NA,NA,R,NA,120,30,NA,R,2BE,120,1149.0,-1.96,2.51,-6.4350000000000005,8902202401,-61.052494,51.519473
0,0,13,Absent,NA,NA,R,NA,120,20,NA,R,2A,120,1143.5,-1.855,2.63,-6.335,8902202402,-61.049011,51.522634
0,0,8,Absent,NA,NA,M,NA,30,NA,NA,M,NA,50,1038.5,4.26,9.535,-1.02,7000700301,-72.165326,45.83313
0,0,7,Absent,NA,NA,M,NA,50,NA,CP,F,NA,50,1080.5,4.0600000000000005,9.365,-1.245,7000700301,-72.165326,45.83313
0,0,9,Absent,NA,CP,F,NA,50,30,NA,M,5S,70,1133.5,4.380000000000001,9.5,-0.74,7000700301,-72.165326,45.83313
0,0,15,Absent,30,NA,M,5S,70,30,NA,M,5S,JIR,1174.5,4.9,9.969999999999999,-0.17500000000000002,7000700301,-72.165326,45.83313
0,0,8,Absent,NA,NA,F,NA,NA,NA,NA,M,NA,10,1039.0,4.26,9.535,-1.02,7000700302,-72.165351,45.829387
0,1,7,Colonization,NA,NA,M,NA,10,NA,NA,F,NA,10,1081.5,4.065,9.365,-1.245,7000700302,-72.165351,45.829387
1,1,9,Present,NA,NA,F,NA,10,30,NA,F,1AY,30,1134.0,4.385,9.5,-0.735,7000700302,-72.165351,45.829387
1,1,15,Present,30,NA,F,1AY,30,30,NA,F,5S,30,1174.5,4.9,9.969999999999999,-0.17,7000700302,-72.165351,45.829387
0,0,8,Absent,NA,NA,R,NA,70,30,NA,R,1A,70,881.5,-0.65,4.92,-6.215,9100301402,-69.141956,51.296148
0,0,10,Absent,60,NA,F,7T,30,60,NA,F,7T,30,1248.0,2.12,7.6,-3.3600000000000003,9303700302,-70.202866,46.63014
0,0,10,Absent,30,EL,M,1AY,50,30,CP,M,1AY,50,1244.5,2.16,7.645,-3.33,9303700301,-70.199954,46.63312
0,0,8,Absent,NA,NA,R,NA,70,50,NA,R,7E,90,881.5,-0.65,4.925,-6.215,9100301401,-69.145853,51.293334
0,0,11,Absent,NA,NA,R,NA,30,NA,NA,M,NA,50,1031.5,1.37,6.415,-3.67,7501109302,-67.138263,48.651633
0,0,9,Absent,NA,NA,M,NA,50,20,NA,M,1AY,50,1202.5,1.415,6.28,-3.4450000000000003,7501109302,-67.138263,48.651633
0,0,8,Absent,20,NA,M,1AY,50,20,NA,M,1AY,50,1119.0,1.835,6.68,-3.0149999999999997,7501109302,-67.138263,48.651633
0,0,12,Absent,NA,NA,R,NA,120,NA,NA,R,NA,120,926.5,-3.485,2.04,-9.004999999999999,7701202902,-66.093338,51.901281
0,0,12,Absent,NA,NA,R,NA,120,40,NA,R,1AM,120,922.0,-2.875,2.425,-8.175,7701202902,-66.093338,51.901281
0,0,11,Absent,20,NA,F,1AY,10,30,NA,M,1A,30,1220.0,-0.18,4.855,-5.205,9203622302,-70.576889,48.011399
0,0,12,Absent,NA,NA,R,NA,120,NA,NA,R,NA,120,1015.0,-2.38,2.81,-7.575,7701100102,-64.910485,51.265053
0,0,12,Absent,NA,NA,R,NA,120,20,NA,R,R1A,120,1023.5,-1.7999999999999998,3.195,-6.800000000000001,7701100102,-64.910485,51.265053
0,0,6,Absent,NA,NA,F,NA,NA,NA,NA,F,NA,3090,777.0,2.37,8.355,-3.615,7501704301,-79.48141,47.98347
0,0,15,Absent,NA,NA,F,NA,3090,30,NA,F,4GA,50,809.0,1.88,7.85,-4.095000000000001,7501704301,-79.48141,47.98347
0,0,9,Absent,30,NA,F,4GA,50,30,NA,F,1A,50,750.0,2.13,8.175,-3.91,7501704301,-79.48141,47.98347
0,0,6,Absent,NA,NA,F,NA,NA,NA,NA,M,NA,7030,775.5,2.4000000000000004,8.385,-3.59,7501704302,-79.476354,47.98264
0,0,15,Absent,NA,NA,M,NA,7030,30,NA,M,1AY,50,808.0,1.9100000000000001,7.88,-4.07,7501704302,-79.476354,47.98264
0,0,9,Absent,30,NA,M,1AY,50,30,NA,M,1AY,50,749.0,2.16,8.205,-3.8899999999999997,7501704302,-79.476354,47.98264
0,0,12,Absent,NA,NA,R,NA,90,NA,NA,R,NA,120,1014.5,-2.385,2.8099999999999996,-7.58,7701100101,-64.916032,51.266391
0,0,12,Absent,NA,NA,R,NA,120,40,NA,R,1AY,120,1023.0,-1.8050000000000002,3.1899999999999995,-6.805,7701100101,-64.916032,51.266391
0,0,7,Absent,NA,NA,R,NA,NA,NA,NA,R,NA,70,1049.5,1.7149999999999999,7.585,-4.15,7309801102,-74.561321,47.146878
0,0,17,Absent,NA,NA,R,NA,70,30,CHP,R,1A,70,1019.5,0.845,7.08,-5.385,7309801102,-74.561321,47.146878
0,0,9,Absent,30,CHP,R,1A,70,30,CHP,R,1A,70,1155.5,2.485,8.375,-3.41,7309801102,-74.561321,47.146878
0,0,7,Absent,NA,NA,M,NA,NA,NA,NA,M,NA,90,1059.5,1.585,7.4399999999999995,-4.2700000000000005,7309801101,-74.565013,47.150137
0,0,17,Absent,NA,NA,M,NA,90,30,NA,M,1A,70,1029.5,0.71,6.925000000000001,-5.505000000000001,7309801101,-74.565013,47.150137
0,0,9,Absent,30,NA,M,1A,70,30,NA,M,1A,70,1166.5,2.35,8.225000000000001,-3.5250000000000004,7309801101,-74.565013,47.150137
0,0,14,Absent,40,NA,F,5S,JIN,30,CP,R,5S,JIN,1083.0,5.609999999999999,10.69,0.535,9509901501,-72.445226,45.996569
0,1,14,Colonization,40,CP,F,5S,JIN,30,NA,F,5S,JIN,1082.0,5.609999999999999,10.69,0.535,9509901502,-72.449039,45.99835
0,0,10,Absent,20,NA,M,2BE,70,30,NA,M,2BE,10,994.5,1.375,7.345000000000001,-4.595,9305001401,-76.801009,47.666604
0,0,10,Absent,20,NA,R,2BE,70,NA,NA,NA,NA,NA,994.5,1.375,7.345000000000001,-4.595,9305001402,-76.807233,47.66513
0,0,11,Absent,NA,NA,M,NA,NA,NA,NA,M,NA,50,1068.0,3.5,9.35,-2.345,7601502202,-73.583476,46.262647
0,0,10,Absent,NA,NA,M,NA,50,50,NA,M,7E,70,958.0,3.885,9.675,-1.9,7601502202,-73.583476,46.262647
1,1,11,Present,NA,NA,M,NA,120,NA,NA,F,NA,50,1154.5,2.17,7.96,-3.62,7608601101,-73.533068,46.417045
1,1,10,Present,NA,NA,F,NA,50,30,NA,F,1AM,VIN,1032.0,2.48,8.285,-3.32,7608601101,-73.533068,46.417045
1,0,12,Extinction,NA,NA,M,NA,50,20,NA,M,8A,50,1171.0,4.205,9.385,-0.975,9109606202,-71.033407,46.668949
1,1,12,Present,NA,NA,F,NA,90,33,NA,F,8A,120,1171.0,4.2,9.379999999999999,-0.975,9109606201,-71.029791,46.672311
0,0,11,Absent,NA,NA,R,NA,30,NA,NA,F,NA,10,1143.5,2.28,8.09,-3.53,7608601102,-73.535902,46.413796
0,0,10,Absent,NA,NA,F,NA,10,20,NA,F,1AY,10,1021.5,2.5999999999999996,8.415,-3.2199999999999998,7608601102,-73.535902,46.413796
1,1,7,Present,NA,NA,F,NA,70,NA,NA,F,NA,70,1074.5,3.64,8.81,-1.525,7100600602,-70.900154,46.970646
1,1,14,Present,NA,NA,F,NA,70,30,NA,F,1AY,90,1085.0,3.64,8.57,-1.295,7100600602,-70.900154,46.970646
1,1,11,Present,30,NA,F,1AY,90,30,NA,F,1AY,VIN,1234.5,3.75,8.66,-1.165,7100600602,-70.900154,46.970646
1,1,7,Present,NA,NA,F,NA,70,NA,NA,F,NA,70120,1071.5,3.69,8.86,-1.48,7100600601,-70.899591,46.966923
1,1,14,Present,NA,NA,F,NA,70120,30,NA,NA,1AY,NA,1082.0,3.685,8.62,-1.25,7100600601,-70.899591,46.966923
1,1,11,Present,30,NA,NA,1AY,NA,30,CP,F,1AY,30,1232.5,3.79,8.71,-1.125,7100600601,-70.899591,46.966923
0,0,5,Absent,30,NA,R,1A,50,30,NA,R,1A,50,1450.0,0.495,5.46,-4.470000000000001,9509701802,-71.109864,47.330896
0,0,5,Absent,30,NA,R,1A,50,30,NA,R,1A,50,1365.0,0.755,5.76,-4.25,9509701802,-71.109864,47.330896
0,0,5,Absent,30,NA,R,1A,50,20,NA,R,1A,70,1330.0,1.68,6.67,-3.3149999999999995,9509701802,-71.109864,47.330896
0,0,5,Absent,31,NA,R,1A,10,31,NA,R,1A,10,1461.0,0.30000000000000004,5.245,-4.65,9509701801,-71.104515,47.334091
0,0,5,Absent,31,NA,R,1A,10,31,EPC,R,1AY,10,1375.0,0.56,5.545,-4.425000000000001,9509701801,-71.104515,47.334091
0,0,5,Absent,31,EPC,R,1AY,10,31,NA,M,1AY,10,1340.5,1.475,6.455,-3.505,9509701801,-71.104515,47.334091
0,0,12,Absent,40,CP,F,1A,JIN,40,CP,M,1A,JIN,1105.0,5.53,10.51,0.55,9801702701,-70.832817,46.166677
0,0,11,Absent,NA,NA,M,NA,NA,NA,NA,M,NA,JIN,1185.5,1.8599999999999999,7.575,-3.845,7607906902,-72.319957,47.564051
0,0,11,Absent,NA,NA,M,NA,JIN,20,NA,M,1AY,50,1074.0,3.3049999999999997,8.850000000000001,-2.24,7607906902,-72.319957,47.564051
0,0,9,Absent,20,NA,M,1AY,50,30,NA,M,1AY,70,1093.5,3.0,8.51,-2.52,7607906902,-72.319957,47.564051
0,0,11,Absent,NA,NA,F,NA,NA,NA,NA,F,NA,JIN,1195.5,1.76,7.459999999999999,-3.94,7607906901,-72.316527,47.567065
0,0,11,Absent,NA,NA,F,NA,JIN,30,NA,F,1AY,JIN,1082.5,3.2,8.735,-2.33,7607906901,-72.316527,47.567065
0,0,9,Absent,30,NA,F,1AY,JIN,30,NA,F,1AY,10,1102.0,2.89,8.4,-2.61,7607906901,-72.316527,47.567065
1,1,11,Present,30,NA,F,1AY,VIN,30,EL,F,1AY,JIN,1234.0,3.75,9.175,-1.6800000000000002,9701000802,-74.147971,45.862609
1,1,11,Present,30,NA,F,1AY,JIN,31,NA,F,1AY,JIN,1234.5,3.745,9.175,-1.69,9701000801,-74.146804,45.866368
1,1,10,Present,30,CJ,F,1A,VIN,30,NA,F,8A,VIN,1143.5,1.7650000000000001,6.925,-3.4000000000000004,9303706301,-68.468869,47.928114
1,1,10,Present,30,CJ,F,1A,JIN,30,NA,F,8A,JIN,1137.0,1.855,7.035,-3.3200000000000003,9303706302,-68.464249,47.925797
1,1,9,Present,30,CP,M,1AY,50,30,NA,M,1AY,50,1028.5,3.6900000000000004,9.625,-2.245,9401203601,-75.91618,46.284184
1,1,9,Present,30,NA,F,1AY,50,30,NA,F,1AY,70,1025.0,3.74,9.68,-2.19,9401203602,-75.916428,46.280361
0,0,9,Absent,NA,NA,R,NA,120,40,NA,R,1A,120,957.5,-0.815,4.9,-6.525,9003403002,-74.13914,51.469897
0,0,9,Absent,NA,NA,NA,NA,NA,50,NA,R,7E,30,957.5,-0.81,4.9,-6.525,9003403001,-74.135524,51.466835
0,0,13,Absent,40,NA,F,4GA,10,40,NA,F,4GA,10,793.0,2.12,7.87,-3.63,9701201301,-79.14987,48.649408
0,0,5,Absent,NA,NA,M,NA,50,NA,NA,R,NA,70,919.0,-0.665,5.305,-6.640000000000001,7501005202,-76.856086,49.551468
0,0,16,Absent,NA,NA,R,NA,70,30,NA,M,1A,70,913.0,-0.675,4.995,-6.35,7501005202,-76.856086,49.551468
0,0,11,Absent,30,NA,M,1A,70,30,NA,F,1A,10,914.0,0.195,5.79,-5.395,7501005202,-76.856086,49.551468
0,0,9,Absent,NA,NA,NA,NA,30,NA,NA,R,NA,30,1070.0,3.9400000000000004,8.835,-0.9550000000000001,7000412302,-71.326595,46.282209
0,0,6,Absent,NA,NA,R,NA,30,NA,NA,R,NA,30,1094.5,3.805,8.785,-1.18,7000412302,-71.326595,46.282209
0,0,8,Absent,NA,NA,R,NA,30,30,CP,R,1AY,50,1187.5,3.19,8.48,-2.105,7000412302,-71.326595,46.282209
0,0,17,Absent,30,CP,R,1AY,50,NA,NA,NA,NA,NA,1230.0,4.63,9.7,-0.44500000000000006,7000412302,-71.326595,46.282209
0,0,9,Absent,NA,NA,R,NA,70,NA,NA,R,NA,30,1079.0,3.825,8.684999999999999,-1.03,7000412301,-71.333171,46.283736
0,0,6,Absent,NA,NA,R,NA,30,NA,NA,R,NA,50,1105.5,3.68,8.635,-1.2750000000000001,7000412301,-71.333171,46.283736
0,0,8,Absent,NA,NA,R,NA,50,30,NA,NA,1AY,NA,1200.5,3.065,8.344999999999999,-2.21,7000412301,-71.333171,46.283736
0,0,5,Absent,NA,CHP,M,NA,70,NA,CHP,M,NA,70,919.0,-0.66,5.305,-6.635,7501005201,-76.850303,49.550667
0,0,16,Absent,NA,CHP,M,NA,70,31,NA,M,1AY,120,913.0,-0.675,4.995,-6.35,7501005201,-76.850303,49.550667
0,0,11,Absent,31,NA,M,1AY,120,40,NA,M,1AY,10,914.0,0.195,5.79,-5.4,7501005201,-76.850303,49.550667
0,0,7,Absent,NA,EL,M,NA,3070,NA,EL,M,NA,90,845.0,2.215,8.504999999999999,-4.07,7109608401,-76.430279,46.765034
0,0,14,Absent,NA,EL,M,NA,90,50,EL,M,1A,9030,932.5,1.745,8.030000000000001,-4.535,7109608401,-76.430279,46.765034
0,0,11,Absent,50,EL,M,1A,9030,40,NA,M,1A,12050,1074.0,2.365,8.415,-3.69,7109608401,-76.430279,46.765034
0,0,7,Absent,NA,EL,M,NA,5090,NA,EL,F,NA,50,845.0,2.225,8.51,-4.0600000000000005,7109608402,-76.430889,46.760001
0,0,14,Absent,NA,EL,F,NA,50,31,EL,F,1A,70,932.5,1.755,8.035,-4.525,7109608402,-76.430889,46.760001
0,0,11,Absent,31,EL,F,1A,70,30,NA,F,1A,90,1074.5,2.375,8.425,-3.68,7109608402,-76.430889,46.760001
0,0,7,Absent,NA,NA,R,NA,50,NA,NA,M,NA,50,1027.0,1.6600000000000001,7.38,-4.055,7209305701,-78.632431,47.184201
0,0,17,Absent,NA,NA,M,NA,50,50,CHP,M,R1A,50,1036.5,2.125,7.75,-3.495,7209305701,-78.632431,47.184201
0,0,7,Absent,50,CHP,M,R1A,50,60,CHP,R,7E,VIN,968.0,2.275,7.970000000000001,-3.425,7209305701,-78.632431,47.184201
0,0,6,Absent,NA,NA,R,NA,30,NA,NA,R,NA,30,909.0,-3.745,1.4300000000000002,-8.91,7401602301,-70.332731,51.717256
0,0,11,Absent,NA,NA,R,NA,30,NA,NA,R,NA,50,870.0,-3.16,2.325,-8.64,7401602301,-70.332731,51.717256
0,0,7,Absent,NA,NA,R,NA,50,20,NA,R,1A,50,907.5,-1.93,3.5200000000000005,-7.375,7401602301,-70.332731,51.717256
0,0,7,Absent,NA,NA,R,NA,30,NA,NA,M,NA,50,1024.5,1.71,7.425,-4.01,7209305702,-78.637808,47.185406
0,0,17,Absent,NA,NA,M,NA,50,20,NA,M,R1A,50,1034.0,2.175,7.795,-3.45,7209305702,-78.637808,47.185406
0,0,7,Absent,20,NA,M,R1A,50,20,NA,M,R1A,70,965.0,2.32,8.02,-3.375,7209305702,-78.637808,47.185406
0,0,6,Absent,NA,NA,R,NA,70,NA,CP,R,NA,70,1043.0,-0.69,4.895,-6.27,7409703701,-73.843109,48.567474
0,0,12,Absent,NA,CP,R,NA,70,30,NA,R,1AY,30,997.0,-0.695,5.18,-6.5649999999999995,7409703701,-73.843109,48.567474
0,0,15,Absent,30,NA,R,1AY,30,40,NA,R,1AY,30,969.5,0.10500000000000004,6.005000000000001,-5.785,7409703701,-73.843109,48.567474
0,0,12,Absent,10,NA,R,R,50,10,NA,R,R,50,930.5,2.995,8.34,-2.3449999999999998,9500801402,-70.877655,48.380394
0,0,12,Absent,20,NA,R,R1A,30,20,NA,R,M1A,30,931.5,2.975,8.325,-2.375,9500801401,-70.881309,48.383332
0,0,6,Absent,NA,CHP,R,NA,70,NA,NA,R,NA,70,1043.0,-0.69,4.895,-6.275,7409703702,-73.848619,48.568761
0,0,12,Absent,NA,NA,R,NA,70,20,CHP,R,1A,90,997.5,-0.695,5.18,-6.57,7409703702,-73.848619,48.568761
0,0,15,Absent,20,CHP,R,1A,90,30,CHP,R,1A,90,969.5,0.10500000000000004,6.005000000000001,-5.79,7409703702,-73.848619,48.568761
0,0,6,Absent,NA,BRP,R,NA,NA,NA,BRP,R,NA,120,914.5,-3.8150000000000004,1.35,-8.98,7401602302,-70.329119,51.714169
0,0,11,Absent,NA,BRP,R,NA,120,NA,NA,R,NA,VIN,875.0,-3.23,2.2399999999999998,-8.705,7401602302,-70.329119,51.714169
0,0,7,Absent,NA,NA,R,NA,VIN,30,NA,R,1A,50,913.0,-2.0,3.4299999999999997,-7.4399999999999995,7401602302,-70.329119,51.714169
0,0,10,Absent,NA,CP,R,NA,NA,NA,NA,R,NA,10,954.0,2.5,7.66,-2.66,7000600302,-70.201983,46.479226
0,0,5,Absent,NA,NA,R,NA,10,NA,NA,R,NA,10,943.0,2.3049999999999997,7.515000000000001,-2.915,7000600302,-70.201983,46.479226
0,0,8,Absent,NA,NA,R,NA,10,60,NA,R,7T,30,1088.5,2.545,7.960000000000001,-2.875,7000600302,-70.201983,46.479226
0,0,10,Absent,60,NA,R,7T,30,60,NA,R,7T,30,1202.0,2.635,8.22,-2.95,7000600302,-70.201983,46.479226
0,0,10,Absent,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,954.5,2.495,7.65,-2.66,7000600301,-70.199496,46.482846
0,0,5,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943.5,2.3,7.51,-2.915,7000600301,-70.199496,46.482846
0,0,8,Absent,NA,NA,NA,NA,NA,60,NA,M,7E,10,1088.0,2.545,7.960000000000001,-2.875,7000600301,-70.199496,46.482846
0,0,10,Absent,60,NA,M,7E,10,60,NA,M,7E,10,1202.0,2.63,8.22,-2.955,7000600301,-70.199496,46.482846
0,0,11,Absent,NA,NA,R,NA,120,30,CHP,R,1AY,120,1017.5,-0.6100000000000001,4.54,-5.755,9009107102,-68.810589,50.438858
0,0,7,Absent,NA,NA,M,NA,NA,NA,EL,M,NA,50,1042.5,1.4649999999999999,7.27,-4.345,7209603902,-77.076424,46.98418
0,0,14,Absent,NA,EL,M,NA,50,40,EL,M,1A,70,1031.0,1.9849999999999999,7.715,-3.755,7209603902,-77.076424,46.98418
0,0,10,Absent,40,EL,M,1A,70,30,EL,M,1A,70,1027.0,2.025,7.85,-3.81,7209603902,-77.076424,46.98418
0,0,7,Absent,NA,NA,M,NA,NA,NA,CP,M,NA,50,1036.0,1.5799999999999998,7.390000000000001,-4.24,7209603901,-77.081929,46.982923
0,0,14,Absent,NA,CP,M,NA,50,40,CP,M,1AY,70,1024.5,2.0949999999999998,7.835,-3.65,7209603901,-77.081929,46.982923
0,0,10,Absent,40,CP,M,1AY,70,40,NA,M,1AY,70,1020.0,2.135,7.97,-3.6999999999999997,7209603901,-77.081929,46.982923
0,0,7,Absent,NA,NA,M,NA,12050,NA,EL,M,NA,9050,1080.5,0.905,6.82,-5.01,7209408301,-76.107071,47.328341
0,0,14,Absent,NA,EL,M,NA,9050,30,NA,NA,1AY,NA,1070.0,1.405,7.25,-4.445,7209408301,-76.107071,47.328341
0,0,10,Absent,30,NA,NA,1AY,NA,31,NA,M,1AY,10,1063.5,1.395,7.385,-4.6,7209408301,-76.107071,47.328341
0,0,8,Absent,20,NA,M,2A,50,20,NA,M,2A,50,978.0,3.775,8.225,-0.6699999999999999,9700700502,-65.338239,48.115186
0,0,7,Absent,NA,CP,R,NA,7030,NA,CP,R,NA,30,737.5,4.21,10.254999999999999,-1.825,7100805901,-77.0998,45.916517
0,0,16,Absent,NA,CP,R,NA,30,30,CP,R,1AM,50,781.5,4.085,10.135,-1.955,7100805901,-77.0998,45.916517
0,0,9,Absent,30,CP,R,1AM,50,16,CP,R,R3AN,JIN,894.5,4.635,10.455,-1.175,7100805901,-77.0998,45.916517
0,0,8,Absent,40,NA,F,1A,30,30,NA,F,1A,50,979.5,3.76,8.205,-0.685,9700700501,-65.332805,48.11643
0,0,6,Absent,30,EL,M,8AM,JIN,20,EL,M,8AM,VIN,975.0,1.5699999999999998,6.13,-2.985,9709601002,-65.775278,49.212143
0,0,8,Absent,NA,CP,M,NA,50,NA,NA,M,NA,50,1077.0,4.0,9.655000000000001,-1.655,7601603301,-74.88325,45.816381
0,1,8,Colonization,NA,NA,M,NA,50,30,NA,M,1A,50,1070.5,4.140000000000001,9.67,-1.39,7601603301,-74.88325,45.816381
1,1,11,Present,30,NA,M,1A,50,30,NA,M,1AM,50,1138.5,3.905,9.405,-1.5999999999999999,7601603301,-74.88325,45.816381
1,1,8,Present,NA,CP,M,NA,50,NA,NA,M,NA,70,1079.0,3.9699999999999998,9.63,-1.685,7601603302,-74.886459,45.819542
1,1,8,Present,NA,NA,M,NA,70,20,NA,M,R1A,70,1072.0,4.109999999999999,9.65,-1.42,7601603302,-74.886459,45.819542
1,1,11,Present,20,NA,M,R1A,70,30,NA,M,1AY,VIN,1140.0,3.875,9.385,-1.63,7601603302,-74.886459,45.819542
0,0,6,Absent,20,NA,R,8AM,50,20,NA,R,8AM,50,998.0,1.25,5.765000000000001,-3.275,9709601001,-65.771937,49.215227
0,0,10,Absent,40,NA,M,1A,3050,30,NA,M,1A,50,1278.0,4.6850000000000005,9.86,-0.485,9801700801,-70.9491,45.783023
0,0,10,Absent,50,NA,R,7T,50,50,NA,R,3AE,VIN,1261.5,4.84,10.035,-0.36,9801700802,-70.949048,45.7862
0,0,12,Absent,30,EL,M,1A,50,30,EL,M,1A,50,900.5,1.645,7.705,-4.415,9305003801,-77.083644,47.850378
0,0,7,Absent,NA,NA,R,NA,12050,NA,NA,R,NA,120,1026.5,2.0549999999999997,7.555,-3.4400000000000004,7209201301,-79.099823,47.017263
0,0,17,Absent,NA,NA,R,NA,120,40,CP,R,1AY,120,1022.5,2.455,7.925000000000001,-3.0149999999999997,7209201301,-79.099823,47.017263
0,0,7,Absent,40,CP,R,1AY,120,40,NA,NA,1AY,NA,981.5,2.5999999999999996,8.175,-2.9749999999999996,7209201301,-79.099823,47.017263
0,0,13,Absent,NA,NA,R,NA,120,30,NA,R,1AM,120,1153.5,0.68,5.035,-3.675,8902300302,-60.775423,50.479357
0,0,13,Absent,NA,NA,R,NA,120,30,NA,NA,1AY,NA,1155.0,0.635,4.984999999999999,-3.715,8902300301,-60.774849,50.483129
0,0,10,Absent,NA,NA,M,NA,30,NA,NA,M,NA,50,1168.0,1.12,7.195,-4.95,7609606001,-73.165965,47.283761
0,0,12,Absent,NA,NA,M,NA,50,20,NA,M,1AM,50,1088.0,2.6550000000000002,8.59,-3.285,7609606001,-73.165965,47.283761
0,0,10,Absent,NA,NA,M,NA,30,NA,NA,M,NA,30,1177.0,1.03,7.09,-5.035,7609606002,-73.169303,47.286991
0,0,12,Absent,NA,NA,M,NA,30,10,NA,M,1AD,50,1096.5,2.56,8.49,-3.365,7609606002,-73.169303,47.286991
0,0,11,Absent,40,EL,M,1AY,70,31,EL,M,2BE,VIN,1370.0,0.62,5.705,-4.46,9203801502,-71.018789,47.285988
0,0,8,Absent,NA,NA,R,NA,70,NA,NA,R,NA,90,1039.5,-0.6,4.76,-5.970000000000001,7100900501,-74.081051,50.130233
0,0,13,Absent,NA,NA,R,NA,90,40,NA,NA,1A,NA,1041.5,-1.1749999999999998,4.37,-6.73,7100900501,-74.081051,50.130233
0,0,10,Absent,NA,NA,F,NA,10,NA,NA,F,NA,70,1173.0,1.345,7.42,-4.725,7608501302,-73.579952,46.736712
0,0,11,Absent,NA,NA,F,NA,70,30,NA,F,1AM,70,1064.0,1.625,7.77,-4.52,7608501302,-73.579952,46.736712
0,0,13,Absent,30,NA,F,1AM,70,30,NA,M,1AY,70,1071.0,3.1149999999999998,8.86,-2.63,7608501302,-73.579952,46.736712
0,0,7,Absent,NA,NA,R,NA,90,NA,NA,R,NA,90,1102.0,1.4649999999999999,7.404999999999999,-4.47,7209404101,-75.949492,47.085927
0,0,18,Absent,NA,NA,R,NA,90,60,NA,M,7E,10,1022.0,1.805,7.824999999999999,-4.22,7209404101,-75.949492,47.085927
